user_id,video_id,is_click
9886,4929,1
1022,3587,1
10538,6852,0
12313,3182,0
21135,5597,0
6448,1749,1
20693,4585,0
893,4130,0
2266,6605,1
27176,849,1
25213,6922,0
13336,5318,1
3016,2790,1
14927,3654,0
418,4022,0
18106,1613,0
2157,140,1
2473,2483,0
5205,7351,0
16645,2383,1
23111,2061,0
10005,2740,0
19058,1521,0
16040,6935,0
22884,1103,1
23526,3600,0
12305,4580,0
453,5135,0
22805,1639,0
16280,2328,1
15325,2607,0
10411,7209,0
25948,909,0
26667,5920,0
25707,1784,0
13811,3892,0
8938,5826,0
10088,2740,0
6886,1073,1
5189,3127,0
9607,6769,0
2261,6398,1
4740,6605,0
15885,6024,0
6239,5853,0
683,4600,1
3124,4133,0
6364,5742,1
19641,762,0
21179,4644,0
13337,6378,1
10747,5310,1
4081,6190,1
9345,2684,0
4252,2871,0
16415,6769,0
12699,2154,0
26720,2002,1
6561,6061,1
5751,5846,1
3436,6436,0
10151,6202,1
20973,5386,0
26754,5137,1
19527,2273,0
9978,1050,1
3975,2399,1
12984,5905,0
6401,2957,0
16484,4152,0
12485,4411,1
26197,2190,0
7568,364,0
12841,4941,1
20037,1282,1
7393,3315,0
19528,2313,1
25122,2967,1
12615,590,0
14359,3407,1
18333,4904,0
13550,3182,0
20574,1392,0
12245,4979,0
21601,664,1
5196,4650,0
18624,6005,0
26382,5565,1
18864,2740,0
18089,658,0
11803,3131,1
1533,3496,1
16834,324,0
4930,5011,0
4226,1298,0
19807,7320,1
26358,4892,1
16297,7268,0
2155,6806,1
9154,3116,0
19164,6694,1
11763,2033,1
8479,1967,0
23372,5633,1
9715,6095,0
7612,6161,0
12952,345,1
2754,1707,0
3827,6831,0
20247,4527,0
4303,4231,0
14299,3270,0
11179,3334,0
2945,1621,1
13548,2406,1
14777,2941,1
16644,7160,1
2725,5872,1
18246,3978,0
24040,1164,0
7267,711,1
7803,2959,0
7041,2949,1
23854,5986,0
20481,6619,1
965,4636,0
15394,4013,1
20008,1306,0
11862,2364,1
19105,796,0
27154,6549,1
16098,453,0
10654,6009,0
19020,835,0
17804,6682,1
1836,3198,1
7586,5444,0
27230,5073,1
11540,301,1
10885,5351,1
25823,7160,0
21204,7031,0
14989,1069,0
6064,7372,0
12356,1216,1
21179,52,0
7633,162,0
8341,5565,0
14182,453,0
17388,7440,0
13311,6968,1
7526,453,0
3873,3771,0
11685,5572,1
1415,1976,1
12667,1069,0
2386,934,1
23639,2949,0
15585,6524,0
24180,3876,0
18069,145,1
13509,909,0
8075,170,1
21565,665,1
8063,3118,1
4882,3522,0
9505,5528,0
4098,4277,1
26236,6843,1
24602,1522,0
10215,5674,1
18302,1184,0
8201,2467,1
1446,627,1
22161,6921,1
24991,7314,0
4991,4420,1
9447,3822,0
21426,5034,0
7830,2287,1
8104,6666,0
25798,424,1
12287,4093,0
22735,2465,0
17446,4867,0
10770,6346,1
1714,6211,1
19041,5544,0
12952,3707,1
25754,3310,1
7555,6524,1
19843,4394,1
11922,5154,1
27284,1957,0
14137,2594,0
3514,7015,1
3524,4640,1
12609,2383,0
8290,728,0
12858,2664,0
20919,3005,0
3715,7287,1
20157,6989,0
11581,1866,0
11532,6006,0
7076,6426,0
23725,4955,0
1031,7287,0
5383,2049,1
24532,6094,0
17226,4768,1
3230,1723,0
1722,2962,1
13307,1420,1
21704,5796,1
17614,3298,0
20852,590,0
6767,6376,1
968,3232,1
19796,4307,1
23579,1660,0
5324,4113,0
11454,5456,1
11196,2876,1
2032,145,1
7686,256,1
8139,2790,1
13681,2399,1
2640,1419,1
23897,6471,0
6216,3897,0
2410,29,1
23251,145,1
4693,2456,1
4013,3761,1
5274,3504,1
26305,2962,0
9122,697,0
16310,6239,0
16148,1588,1
14134,2187,1
21877,2444,0
24450,7000,0
4991,5969,0
20890,4441,0
11650,3018,0
3777,6769,0
22562,7231,1
20520,5866,0
19635,3917,0
13568,6001,1
7380,1261,1
941,2562,0
23255,767,0
5222,4588,0
24388,3685,0
936,5230,1
7663,7314,0
21023,6769,1
15828,3000,1
24564,5158,0
11556,2303,1
8602,1487,0
18454,5790,1
9284,3442,1
21251,1868,1
17244,6303,0
26230,6346,1
14798,2747,0
13879,333,1
14850,387,0
18226,2527,1
17566,4980,1
24904,6556,0
2875,471,1
22424,3483,1
8076,4980,1
22057,1638,1
985,4644,1
7925,3936,1
4485,2630,1
9998,4566,0
6463,6006,0
26116,3369,0
6468,3778,0
23042,6447,0
13570,5952,1
1309,6481,0
13401,5928,0
17021,5846,1
17783,3462,0
23235,1308,1
14445,1452,0
26527,5343,0
15550,6262,0
26210,4679,1
19134,7150,0
4317,5615,0
19460,453,0
1873,5474,0
23042,6554,1
1178,7136,0
3130,1033,1
938,7309,0
8074,6132,0
25911,2094,0
22088,2399,1
14716,2862,1
21195,627,0
26799,3054,0
12814,1414,0
24262,3418,0
26721,4471,0
12142,2901,0
12347,6106,0
5390,6272,1
11096,226,1
16089,3240,0
13784,792,1
26537,3588,0
19289,6441,0
21174,6510,0
20809,1749,1
1323,2962,0
17044,2747,1
14516,605,0
8089,2007,0
6421,5640,0
3181,4013,0
11091,886,0
3905,2664,1
18681,4065,1
8691,6921,0
25140,6212,1
8931,2179,0
22946,6488,1
22038,1174,0
14398,6308,1
8646,5176,1
12573,3670,0
23587,5585,0
10090,5664,0
4705,1888,0
23249,6904,0
10289,4113,0
3795,4194,1
23012,4955,1
17719,5882,0
20296,4002,1
13309,366,1
2057,6989,0
5318,1957,0
18105,3685,1
18963,650,0
20240,3255,0
15283,2054,0
5044,1103,0
9498,6153,0
2754,5826,1
21331,1133,0
23625,967,1
11896,1279,1
10514,4661,1
5937,6862,1
9583,6989,0
7005,5277,0
656,6291,0
20985,6989,1
22,5844,1
17892,2923,1
13323,6435,0
817,6774,1
3438,2501,0
3643,4734,0
2694,5239,1
26033,2313,0
8397,20,0
3882,2399,1
15274,5118,1
21210,7229,0
11579,6785,1
22502,3182,1
15618,2509,0
2365,1015,1
14150,476,1
4096,3831,1
12468,2564,0
5569,5186,1
15569,1793,1
21305,1879,0
4356,4411,0
4229,6565,1
2344,382,1
1307,6852,0
16734,3844,0
20675,2980,1
21248,2413,1
3020,3277,1
23384,6921,1
7869,6177,0
24772,6725,0
21837,230,0
8439,1193,1
22384,1668,1
1512,4882,1
16247,5347,0
21391,1854,0
23098,1164,1
12184,3339,1
7713,29,0
23179,4313,1
15445,4231,1
2048,6360,0
10051,3221,1
25352,569,1
9480,5513,1
10287,1522,0
5341,5430,0
25463,1445,0
8432,5545,0
23462,7399,0
5852,7063,1
26886,1103,1
20158,4662,0
14875,4640,0
12935,739,1
6986,4506,1
20503,3438,0
10837,1808,0
11574,1133,0
901,4283,1
14235,4814,0
3879,1868,0
2062,1184,0
14540,5464,0
24462,3496,1
7067,5186,1
14400,1478,1
19800,4201,0
27092,1819,1
22220,4894,1
19914,3561,0
1813,5613,0
21829,6922,0
3540,2795,1
5364,6692,0
288,5860,1
25050,6280,0
8408,6181,0
14469,4858,0
21695,2797,0
522,5133,1
11851,127,1
23413,2869,1
3448,4772,0
19859,6818,0
8775,2387,1
23784,4052,0
1587,6921,1
2134,6962,0
2381,2725,0
142,6330,1
11416,2456,0
6493,6425,1
15037,3888,1
27257,5158,1
13673,2850,1
26001,5110,0
18754,5357,1
13665,4479,0
4076,2941,0
15947,5565,0
6585,3721,1
11336,4927,1
13645,4699,0
25875,3877,1
14894,5351,0
6170,2530,0
23401,3298,1
22111,2544,0
20890,2717,0
6234,1995,0
25366,1144,0
357,1458,0
13136,515,1
3180,5614,0
11065,435,1
17373,4173,0
20400,299,1
17600,1378,1
25762,3430,1
19480,2957,0
1955,2464,1
3426,6426,1
26333,3600,1
26814,5789,0
515,362,0
10608,1486,0
13912,315,0
4009,3159,1
5458,2464,0
17066,1694,0
25651,679,0
21136,3740,0
14198,650,1
23742,969,0
24892,3936,0
23283,5872,1
7310,108,1
26180,5162,0
27278,5566,0
8135,6583,0
4861,6975,1
11788,5169,0
24117,3232,0
11613,2399,1
5413,6219,1
16379,3866,0
18466,2303,1
13925,4311,0
14363,4552,0
11688,2734,0
1131,6794,1
929,6922,0
6933,3075,0
25839,6726,0
10766,2594,0
20107,2177,0
8477,5943,0
19375,3394,0
16779,5306,0
9623,5626,0
1032,3183,1
27201,1402,0
24626,76,0
3780,964,0
13867,3822,0
22022,5246,0
11209,3936,0
12302,7172,0
16757,5983,0
16993,5866,1
779,1051,1
16878,1425,0
10241,5928,0
8064,2179,0
10945,2746,1
2380,3234,1
19405,3629,1
5310,3647,1
5022,7122,0
19790,4595,1
24778,1754,1
18164,580,1
24408,3776,0
23595,5899,1
3329,5920,0
4712,1888,1
12402,4421,1
15002,3587,1
1029,1355,0
9247,3379,0
5454,4889,1
24682,1625,1
6556,7235,0
17269,2383,1
26324,6683,0
6029,2747,0
2283,1083,0
21132,4113,0
25650,5168,1
6984,3238,0
25266,300,0
19334,4319,1
16239,5774,0
3226,6989,1
16954,1608,1
10182,4307,1
616,1206,1
12150,664,0
4860,7296,0
12918,3027,0
17321,2887,1
20787,627,1
284,5790,1
22664,3735,1
18610,1729,1
25251,1694,1
25495,5373,1
25827,6426,0
21656,6103,1
11624,5996,0
11713,5920,0
7002,5239,0
13923,2158,1
7553,4025,0
3945,5920,1
14852,1617,1
20772,4640,0
2566,2456,0
14820,6324,1
26806,3018,1
13341,7302,0
25213,3792,0
21807,1184,1
5053,6268,1
6494,6056,0
23290,5239,1
9700,7314,0
3332,5242,0
25779,1694,0
24793,2497,1
26505,933,0
10691,310,0
3427,2746,1
17975,7277,1
22833,682,1
11477,291,0
7032,1464,0
1399,2911,0
15517,4873,1
18316,1960,0
7797,1988,0
11603,5681,0
27096,6308,0
20266,3504,0
9004,2790,1
5008,6876,1
26826,3369,1
18689,6444,1
10382,2348,1
23938,6082,0
1783,324,0
3692,2795,1
25720,3779,1
13220,5391,0
13413,7015,0
16603,4751,0
1163,7287,1
890,4636,1
19059,7150,1
9005,5347,0
14631,7233,0
23743,4496,0
4553,2980,1
8787,1280,0
16088,185,1
13528,6699,0
21410,5923,1
2391,1282,0
9236,2799,1
21239,1734,1
1080,1694,1
21861,5868,0
3130,1038,0
21869,6507,0
20706,1707,1
12195,127,1
14955,7375,1
5239,6316,1
1037,1861,0
9977,101,1
22745,4066,1
19152,5476,1
26697,5613,1
15513,2162,1
26126,3831,0
7254,5659,0
788,2798,1
8211,2313,1
9481,2435,1
19809,1588,0
3487,5313,0
4386,3159,0
4592,31,0
11901,5284,1
1334,527,0
7101,4640,0
8881,6972,0
24954,2751,1
21591,1754,1
13102,4520,0
12815,6785,0
92,3982,1
23901,6447,1
7869,2002,0
8618,7423,1
13615,1425,0
5708,4644,1
10567,6507,1
10169,6551,1
21476,6540,1
17486,6407,1
25675,3836,0
7129,2041,0
3979,4113,1
24914,3603,0
21977,5933,1
3525,699,1
221,3418,1
10676,6834,0
3879,2968,1
17792,3565,1
25794,5239,1
15838,6074,0
13792,2544,0
10566,5857,1
14784,6426,1
1175,791,1
2809,2594,0
6767,6286,0
26856,3685,0
19460,5928,0
15504,1225,0
21486,4392,1
407,6687,1
8547,6583,0
21415,5199,1
18715,6346,1
4382,3900,0
12836,3936,0
18631,1321,0
11572,2266,0
7199,2084,1
26575,6132,0
20086,6979,0
6640,3128,1
11853,3020,1
17054,3999,0
12470,39,0
476,3916,1
16592,5200,0
3816,7268,0
2065,2303,1
10673,1868,0
18834,6418,1
26216,2630,1
18098,4955,1
12317,4636,1
20739,5558,0
24681,2313,0
2640,6015,1
2907,4927,0
22061,4873,0
5327,2962,0
5496,6132,0
14990,1611,0
14514,3876,0
7638,5613,0
22243,4506,1
5856,954,0
12892,3018,1
14752,6626,0
7772,3600,1
14272,6687,0
4342,3188,0
1828,3670,1
1590,706,0
9349,2140,1
10506,1725,0
8969,5939,1
15816,360,0
17619,2983,0
7418,3273,0
13249,54,1
5101,48,1
1377,5954,0
8019,2073,0
6092,6968,1
3580,1279,1
19709,2103,0
6362,3600,0
4991,7257,0
514,2347,1
6110,2871,0
12370,4526,1
21902,5615,0
15162,6820,0
19495,7181,1
20103,5939,1
23599,2551,1
24796,3293,0
4466,2795,1
13928,7045,0
14693,1068,1
2032,2049,1
26680,1350,0
23459,5495,0
10149,5414,0
17313,1769,0
7600,6041,1
16456,888,0
9714,4603,1
24580,6531,0
27175,222,0
19303,1170,1
15215,2795,0
12119,1252,0
19621,351,0
26466,4636,1
8359,6709,1
23969,6885,1
7386,120,0
21773,140,0
5729,3422,1
9105,6911,1
1926,7181,0
25385,1957,0
15970,4737,0
25470,445,1
15282,4710,1
16183,108,0
22182,3159,0
6550,6282,0
22710,716,1
10836,2313,0
13019,1868,1
16333,4402,0
13282,4640,1
24178,2313,0
25012,2986,1
7858,4633,0
9795,5790,1
19623,2171,0
20930,453,1
12527,962,1
14238,6741,0
9655,4768,0
5643,4506,1
24556,3074,1
3874,7343,1
5579,3936,1
1411,6111,1
19062,4394,0
24459,3217,0
16498,1298,1
3371,5499,1
9412,6746,0
10024,4817,1
26086,2986,0
12821,969,0
23395,2476,0
9095,6404,1
14057,6118,1
16452,2383,1
26684,1080,0
11257,5943,0
7419,6471,0
19978,4527,0
6103,5147,0
20708,4889,0
7792,6396,0
8299,4785,1
20673,1498,1
21695,70,0
12071,594,1
26942,2158,1
18824,6425,0
22393,38,1
673,4177,1
20672,5212,0
1415,3681,0
17969,1761,0
7310,737,1
2747,453,1
6266,5736,1
15305,5683,0
21290,1998,0
5884,2049,0
13896,5133,1
25071,3936,0
3582,3888,1
22376,969,1
1518,6267,0
24826,3039,1
24378,6659,1
581,3200,0
20182,1637,1
13026,6573,0
15134,1083,0
24063,2786,0
11327,3219,0
19390,828,0
21701,5612,0
22659,2962,0
4351,405,0
1588,257,0
5572,4856,0
261,134,0
8670,2158,0
11178,5762,1
19844,930,0
4266,1128,0
2348,5882,0
22851,6328,0
82,1744,0
947,6983,0
808,6441,0
22721,7160,1
21191,6164,1
7186,7044,0
7415,3315,1
15592,664,0
22180,1575,0
1979,6715,1
23192,1323,0
13722,6074,1
11493,1498,1
20626,7235,0
3968,1725,1
12468,3352,0
19547,667,0
9486,347,1
9650,527,0
24380,6426,0
5557,5346,0
11297,7399,0
14342,3646,1
25021,3020,0
10904,5550,1
2205,4650,0
10076,2435,1
12944,3145,0
6913,627,1
2674,6036,1
16658,3685,0
21839,2376,0
3105,2489,0
12856,2151,0
9400,6931,0
755,3094,1
23426,157,0
9394,1868,1
13704,1742,0
3265,7449,0
9420,2963,1
11957,3580,0
18238,565,0
8269,6118,1
18735,1638,0
21134,7105,0
2096,2162,0
4732,1341,1
26268,2128,1
17235,5009,0
24180,4312,0
9939,5137,1
16594,3978,0
3798,1725,1
2089,5522,1
26735,3706,1
13597,1726,0
5415,1410,1
23339,204,1
20811,1749,1
2380,3523,0
8534,804,0
6181,2581,0
20807,117,0
9981,6510,1
11647,3429,1
16568,3936,0
21486,2717,1
5992,21,0
1145,4650,1
8260,5130,0
14795,6426,1
784,6960,0
12429,6099,0
17109,216,0
26864,6286,1
2180,1096,1
9372,6551,0
17686,3366,0
19181,6979,0
3525,4506,1
19930,2399,1
7575,843,1
18674,2790,0
64,7014,1
26407,6718,0
16902,6151,0
8938,3018,1
10670,5238,1
8937,5952,1
4045,6832,1
12857,1075,1
6650,5168,1
6595,2508,0
3232,3182,0
9684,308,1
19894,1478,0
4841,3508,1
8382,48,0
10031,3897,1
21859,4636,1
3786,1968,0
2351,6002,0
23576,3301,1
22153,7136,0
13836,4084,0
25575,1350,0
3836,3866,0
24570,2846,0
546,1285,1
23109,4584,1
5477,6975,1
12727,1939,0
10243,3352,0
24219,3000,1
18476,6687,0
18331,7552,0
5682,2962,1
9271,4569,0
24534,2280,0
2870,7220,0
27226,1733,0
18587,5513,1
8245,7181,1
6230,6441,1
14905,5034,0
898,5212,1
25652,6989,0
13771,38,0
9849,4272,1
2254,5391,1
15712,7136,1
14680,1793,1
4843,2126,1
18105,227,0
9642,3161,1
23627,5075,1
16658,5513,0
23771,4624,0
8949,256,1
2971,4303,1
17046,2630,0
7283,2318,1
19840,5034,0
3959,2522,1
23791,1412,1
26093,3590,0
20220,2297,1
22710,4650,1
15990,1754,1
12165,2581,0
15335,1522,1
14831,1668,0
15099,1868,0
2698,1677,0
1621,3738,1
18474,4937,1
22063,1934,1
1696,6968,0
11033,5428,1
25328,67,1
5661,3706,0
19692,597,0
15640,2552,0
14936,1861,0
15293,515,1
13261,6236,1
26725,2383,1
6115,2980,1
351,6303,1
8138,6877,1
6235,2526,0
2701,3018,0
16057,2547,1
21218,2406,1
17379,1725,1
23399,7051,0
13417,3600,0
20217,6006,1
1791,159,1
24870,2607,0
27164,6686,0
18901,5507,1
13341,3339,1
6229,6158,0
19259,4946,0
22099,6531,1
12539,526,1
8708,7017,1
18004,5158,0
18164,5741,0
25695,1053,0
17228,5954,1
25444,4636,1
18336,4252,0
16993,6694,0
26492,6541,0
23191,4717,0
23403,4929,0
5744,5606,0
8441,5664,1
8393,728,0
10683,4460,1
17265,3010,1
25003,3076,1
20939,4851,0
12915,6989,1
20782,6147,1
19973,948,0
9455,3393,0
11757,6009,0
10445,1720,0
11322,5553,0
23313,5674,1
16558,5825,1
26142,5613,0
9405,4003,0
14294,2303,0
4365,828,0
2025,1248,0
18928,3159,0
14205,830,0
13054,3814,1
110,982,0
3026,3541,1
26979,442,0
12969,5310,0
6265,3248,0
24356,7302,0
14886,2679,0
23364,1103,0
19278,6113,1
1675,4948,0
4080,1219,0
6203,5392,0
8092,575,0
12572,1638,1
18718,6308,1
2005,6267,1
23257,7136,1
76,5338,0
5234,1225,1
1518,7160,0
13616,1376,0
21948,2962,1
15718,7073,0
2990,6921,0
2506,1621,0
10486,4640,0
12505,36,0
11177,6921,0
11704,1777,0
2850,2717,0
16495,5312,0
17607,2303,0
6228,3654,0
9980,664,0
19944,2148,1
11600,1069,0
19015,5239,1
19841,2712,1
16496,2503,0
906,3076,1
19031,6921,1
22478,4486,1
23527,1183,1
20712,6028,0
18151,4607,1
23239,2303,1
5696,2303,1
38,4955,0
19165,3634,1
14309,6041,1
21894,4705,0
23627,5513,1
18191,2313,0
21155,2242,0
19691,3199,0
76,3799,0
6167,1275,0
22370,4436,1
23576,2684,0
14028,2510,1
2379,7336,0
17659,3903,1
15338,5603,0
5963,6720,0
4640,792,1
6820,7336,0
20776,706,0
13842,2684,0
22483,3587,1
13313,711,1
22968,7013,1
7036,6842,1
12692,5978,0
6729,5849,0
15649,1438,0
24204,4939,0
15990,1018,1
13650,2394,0
20846,6619,0
21092,6051,0
27139,2751,1
23903,832,0
18431,2957,0
26212,2303,1
25582,5983,1
9989,2438,0
11361,311,0
6873,3335,0
7628,1957,1
21001,6241,1
9952,5550,0
9345,199,0
1176,1694,0
19531,3032,1
7749,3979,1
20894,1749,1
115,4715,1
12736,7183,1
12126,4113,0
13787,650,0
4530,1953,0
18425,3020,1
4130,5884,0
16751,3199,1
4785,6231,1
10404,1233,1
6726,2630,1
18590,1744,0
2873,5927,1
5992,3098,0
12468,4750,0
335,6169,1
18533,5254,1
16277,6035,0
22860,2047,0
6707,1625,1
9376,5603,1
4629,4113,1
7509,56,0
10486,6968,1
18609,2769,1
9668,1051,1
11273,5175,0
13138,3334,0
5128,936,1
21580,4506,1
12366,6573,0
2338,7136,1
21804,1053,1
5508,3454,0
14662,2206,0
20574,1326,0
24178,3596,1
19051,1793,1
10370,2274,0
24573,6321,0
10493,5957,0
21850,5572,0
18494,6252,0
2889,6659,1
3808,3587,0
443,140,1
24870,3358,0
8750,562,1
25675,454,0
10813,3929,0
9903,527,0
9515,5112,1
8274,2786,0
25249,5374,0
8604,6701,0
12596,3424,0
16778,2213,0
6754,6151,0
26093,7150,1
9191,2436,0
4542,6132,0
9493,539,1
24959,3637,1
16561,4113,1
3090,5759,1
13365,7428,1
24439,2383,1
18272,89,0
10512,2190,1
23787,1133,0
8044,3892,0
12269,2456,1
4629,3375,1
15643,3437,1
11666,1957,0
17667,1285,0
26933,3989,0
14775,2435,0
17397,5826,1
1937,5613,0
20794,4099,1
15029,38,1
23401,710,1
13383,342,0
21782,6769,1
1125,1216,1
13133,4904,0
1562,1046,1
15824,758,0
7720,1741,0
15943,2303,1
2455,4313,1
10747,6181,1
6867,4631,1
16990,2483,0
11707,5766,1
13442,2790,1
24579,1298,1
5375,1976,1
24435,1998,1
10531,4992,1
21842,1321,0
20754,3369,0
21334,4427,1
23861,4496,1
10349,2397,0
22547,1285,0
15856,728,1
18345,1993,0
18111,6962,0
4423,4587,1
20113,6073,1
793,5697,0
24330,1725,0
15774,2949,1
17347,1169,0
4515,5550,0
8868,5537,0
25129,4313,0
8292,3128,0
11500,2510,0
19240,1868,0
26430,3331,1
17768,5975,0
18740,3831,0
5288,2951,1
1597,1677,1
6138,1939,0
8606,4404,1
24811,5558,0
21844,5674,1
3103,29,0
8064,6504,1
22703,3143,1
19503,971,0
16422,4686,0
26241,2838,1
4603,6163,0
22815,5399,0
22161,1051,0
15777,5975,0
13058,4990,0
10002,6703,0
21695,4646,0
14842,5697,0
4728,2140,1
9873,4636,1
1535,4077,1
5206,3369,0
11011,5210,0
9611,5683,0
11964,2126,1
22843,299,0
8254,3551,0
10080,5603,0
1726,7196,0
2908,3310,1
21154,4644,1
12807,6524,0
16605,6426,1
19206,6236,1
24768,4980,0
19334,950,1
4769,3182,0
19100,2273,1
6150,5739,0
19539,5603,0
8237,3113,0
7717,1993,1
5736,3814,0
1675,2158,0
20330,4160,0
2784,5983,1
11572,6809,1
3511,285,0
21208,6733,0
24202,1734,1
6620,5239,1
8817,1798,0
16396,2508,0
10728,232,1
12434,1717,1
20669,4633,0
15796,5860,0
8879,2033,0
25825,3670,0
11832,453,0
16353,1911,0
1846,1868,0
26592,4113,0
3983,5168,1
9816,1754,1
11898,5712,0
8273,2160,0
6399,3796,0
4246,3685,0
12586,4749,1
20408,4214,0
19126,4537,1
2565,3765,1
23292,6094,0
4855,2303,0
14227,1216,1
5758,3929,1
7572,6155,0
18028,3239,0
4718,2961,0
23396,3892,1
3604,2949,1
23599,6997,1
22020,7180,0
19333,6441,0
22766,5399,0
27076,4569,0
12486,6613,1
25366,2544,1
11625,2659,0
6990,4721,0
21183,5571,1
21575,4702,0
5926,2158,0
8918,1754,1
17504,3436,1
17993,2399,1
18268,6726,1
12679,6777,1
15307,204,1
23714,4646,1
1724,1058,1
8684,6433,0
26240,4569,0
14959,923,1
22202,908,0
14029,5567,0
16452,5412,1
14724,4631,1
27268,6718,1
17491,3143,0
23806,2823,1
23346,1371,1
14048,5928,1
19259,4740,0
12397,627,1
25933,2160,1
9906,1976,0
13219,7256,1
9197,1643,0
14478,1617,0
25648,2659,1
19705,2412,0
3113,403,0
23807,2148,0
9417,4130,1
4959,4386,0
22978,2981,0
22718,3577,1
15207,5426,1
3280,5603,1
13344,1020,0
23676,4980,0
10342,6433,1
20326,5034,0
7922,4301,1
12764,3090,0
26612,6812,0
25423,3032,1
24093,453,1
17314,2509,0
9119,2456,0
303,1313,1
7524,57,0
22736,1537,1
10917,4507,1
10187,3822,0
16156,1261,1
20070,3841,0
7807,520,1
7268,5923,1
206,3685,0
21774,3369,1
15892,2503,0
11520,3041,0
23497,2784,0
5697,5674,1
22677,4631,1
6732,6888,1
13904,5220,1
22577,5882,1
502,5920,0
3109,1868,1
16380,2962,1
9789,3461,1
23005,4974,1
16150,2445,0
18936,4640,0
4991,2794,0
11289,1033,0
5455,6565,0
11793,2400,0
22751,5318,0
19787,4907,0
339,7150,0
3582,5536,0
22426,4541,1
11994,5849,1
18402,3959,1
15384,2989,0
3333,3587,0
20860,3391,0
9760,2717,0
8467,1322,0
24266,3523,0
5519,3369,1
26672,403,0
12029,5613,0
9959,5397,0
3774,5571,0
1364,330,1
8762,3740,0
17445,2107,0
19344,3688,0
5507,3580,0
2181,7546,1
1774,2464,0
17051,2908,0
23827,1268,0
8075,4741,1
26282,826,0
21716,2341,0
1647,1868,1
4887,1047,0
26042,706,0
10453,6574,0
10456,3149,1
12674,1902,0
11236,2245,1
12270,3837,1
10610,4971,0
4579,6580,0
15647,3590,0
4009,7160,0
12180,6647,0
18830,4112,0
22942,6975,0
22022,6082,0
18373,5565,0
21716,2838,1
8422,3662,0
14723,4927,1
24787,6975,1
20775,7150,0
7042,6531,0
11833,6931,0
5046,6946,0
23448,7031,0
16734,985,1
6551,140,1
6083,5827,0
25059,2162,0
17296,6006,0
16692,3339,0
17026,5991,1
11222,748,1
13360,665,1
25537,5200,0
23901,2146,1
10885,2031,1
22364,6009,0
24341,2399,1
6252,5815,0
26089,4600,1
15571,7217,1
16658,7175,0
23863,7045,1
18502,2659,1
1479,7196,0
20280,5809,0
16713,4214,1
10827,1559,0
3442,5279,1
11708,3553,1
15926,5414,0
6174,6152,1
19037,2912,1
14025,7160,0
24462,4649,0
2814,5058,1
6772,6989,1
18015,5003,1
19695,6839,0
24710,4644,1
15431,6551,1
17960,4873,0
18598,3587,0
11407,2438,0
17209,2002,1
29,5259,1
11517,3711,1
23912,2980,0
25686,7028,0
20668,6888,1
23890,3620,1
11449,5094,1
3018,7172,0
14821,842,0
12965,633,1
1615,4163,0
16150,4856,0
18445,5497,1
15477,6687,0
12651,3238,1
10683,7204,0
13933,1537,1
4617,1725,0
26106,3625,1
16660,7015,0
20623,220,0
17660,3175,1
25267,3989,0
21824,432,0
19973,5613,0
6577,5954,0
20997,3325,1
18131,711,0
10352,2273,1
21407,2721,0
11012,2407,0
18025,6989,1
12510,4341,1
14570,3600,0
27256,4417,1
15927,5168,0
20185,2555,1
21416,1993,1
10207,527,0
22056,5585,0
2237,2445,0
24543,1402,1
22365,1976,1
15585,4003,1
21303,5212,1
26225,2464,0
25099,1395,1
2887,3921,1
1241,7180,1
18809,1868,0
19294,6921,0
16970,5347,0
18688,5463,0
21963,1083,1
26147,5857,1
14423,4158,0
23114,2814,0
1627,1923,1
2634,36,0
9223,832,0
15471,4331,1
6450,171,1
9197,7051,0
18892,1993,1
17978,4415,1
22543,5831,0
3188,2303,0
12965,4541,0
13882,54,1
24442,5391,0
10918,5846,0
6815,527,0
14130,4644,0
16253,2303,0
16933,4214,0
18425,4113,0
12974,1993,1
16069,4941,0
5817,2000,0
12805,2654,0
4860,3587,1
22302,3118,0
16053,6876,1
12123,6832,1
19082,1058,1
20084,1957,1
8469,1069,0
14134,6164,1
7624,1419,1
22907,2815,1
16277,7065,0
2506,204,0
2678,3018,1
7932,2654,0
19838,5933,0
16506,1694,0
21562,868,0
14852,3531,0
4040,3442,0
2945,5410,1
6846,6775,1
63,6113,1
3997,1902,1
16739,3678,0
14881,3158,0
15667,527,0
24222,2303,1
238,1048,0
18103,1600,1
6450,419,0
24144,6775,1
23638,5414,0
6727,7063,0
18544,4170,0
21247,5931,0
4834,7081,1
3525,4199,1
14678,3273,0
26277,5313,0
5557,1010,1
17750,3232,0
18329,6504,1
17165,6531,1
20498,1838,1
23050,3681,0
3772,6718,1
16039,3668,0
15582,2033,1
23863,5073,0
15073,2944,0
10256,1763,1
20673,240,1
22678,5774,1
8268,2004,0
31,4113,1
21814,5029,0
8064,6527,0
5781,144,0
10644,3775,0
5150,2160,1
12172,1738,0
26678,5159,1
23046,4214,1
11750,1886,1
6877,868,0
24988,7136,1
22841,6989,1
26151,5314,1
6547,1725,0
10371,6867,0
14845,1462,1
2464,5614,0
20145,5545,0
1896,3018,0
7769,5346,1
14428,780,0
26426,7015,1
5270,4980,1
4961,3018,0
26748,1457,1
23112,6921,0
3497,728,1
11402,2041,0
6402,1910,1
10665,6524,0
10492,194,1
5799,4856,0
6405,6922,0
20650,1788,1
4555,4348,1
10417,3232,0
