user_id,follow_user_num
7127,200
7128,56
7129,3
7130,53
7131,410
7132,31
7133,61
7134,245
7135,3478
7136,5
7137,2
7138,114
7139,123
7140,19
7141,48
7142,45
7143,4
7144,17
7145,38
7146,95
7147,1367
7148,568
7149,51
7150,97
7151,1262
7152,397
7153,279
7154,423
7155,791
7156,2404
7157,124
7158,26
7159,289
7160,23
7161,31
7162,1
7163,2540
7164,1556
7165,64
7166,2
7167,125
7168,318
7169,211
7170,650
7171,7
7172,322
7173,103
7174,265
7175,315
7176,121
7177,238
7178,372
7179,62
7180,164
7181,168
7182,276
7183,290
7184,52
7185,47
7186,30
7187,34
7188,89
7189,6
7190,5
7191,104
7192,2600
7193,585
7194,203
7195,188
7196,2
7197,1628
7198,67
7199,268
7200,2
7201,509
7202,71
7203,74
7204,772
7205,222
7206,67
7207,1948
7208,1259
7209,79
7210,52
7211,149
7212,30
7213,124
7214,3
7215,1025
7216,14
7217,138
7218,441
7219,876
7220,94
7221,24
7222,9
7223,10
7224,5
7225,427
7226,2107
7227,651
7228,108
7229,247
7230,642
7231,25
7232,289
7233,49
7234,1450
7235,39
7236,65
7237,1141
7238,10
7239,1746
7240,457
7241,22
7242,921
7243,152
7244,323
7245,969
7246,27
7247,91
7248,85
7249,26
7250,1712
7251,1227
7252,160
7253,691
7254,47
7255,499
7256,23
7257,135
7258,93
7259,831
7260,2
7261,514
7262,481
7263,71
7264,131
7265,1117
7266,61
7267,14
7268,72
7269,40
7270,10
7271,374
7272,1227
7273,460
7274,51
7275,74
7276,84
7277,1082
7278,455
7279,551
7280,90
7281,1232
7282,520
7283,26
7284,193
7285,500
7286,710
7287,203
7288,141
7289,0
7290,403
7291,71
7292,219
7293,182
7294,861
7295,4585
7296,285
7297,6
7298,341
7299,260
7300,419
7301,55
7302,442
7303,654
7304,48
7305,357
7306,1630
7307,343
7308,1320
7309,1255
7310,9
7311,110
7312,70
7313,114
7314,35
7315,135
7316,38
7317,1535
7318,1083
7319,31
7320,3282
7321,143
7322,57
7323,165
7324,53
7325,270
7326,6
7327,5
7328,783
7329,39
7330,59
7331,90
7332,142
7333,5
7334,57
7335,11
7336,224
7337,7
7338,112
7339,69
7340,79
7341,4
7342,48
7343,40
7344,106
7345,921
7346,189
7347,40
7348,693
7349,4979
7350,280
7351,1060
7352,59
7353,235
7354,2430
7355,22
7356,150
7357,1023
7358,54
7359,91
7360,170
7361,567
7362,171
7363,347
7364,178
7365,462
7366,208
7367,1988
7368,191
7369,127
7370,103
7371,13
7372,43
7373,679
7374,34
7375,396
7376,378
7377,47
7378,75
7379,730
7380,243
7381,16
7382,109
7383,1183
7384,351
7385,366
7386,27
7387,200
7388,196
7389,22
7390,346
7391,267
7392,935
7393,111
7394,517
7395,22
7396,229
7397,48
7398,182
7399,135
7400,1
7401,50
7402,267
7403,84
7404,158
7405,33
7406,32
7407,19
7408,147
7409,65
7410,8
7411,3
7412,29
7413,157
7414,1763
7415,47
7416,303
7417,145
7418,184
7419,436
7420,230
7421,10
7422,510
7423,187
7424,555
7425,32
7426,13
7427,291
7428,192
7429,1605
7430,625
7431,33
7432,222
7433,3092
7434,138
7435,42
7436,48
7437,233
7438,1
7439,337
7440,486
7441,186
7442,213
7443,330
7444,58
7445,54
7446,0
7447,771
7448,1734
7449,251
7450,277
7451,3
7452,272
7453,91
7454,342
7455,208
7456,441
7457,34
7458,28
7459,230
7460,425
7461,31
7462,4083
7463,870
7464,20
7465,39
7466,126
7467,350
7468,54
7469,1238
7470,1626
7471,88
7472,256
7473,176
7474,352
7475,51
7476,72
7477,982
7478,7
7479,1399
7480,216
7481,47
7482,2635
7483,142
7484,65
7485,3
7486,151
7487,118
7488,633
7489,55
7490,0
7491,457
7492,60
7493,177
7494,3727
7495,85
7496,254
7497,495
7498,1131
7499,13
7500,69
7501,289
7502,341
7503,655
7504,41
7505,127
7506,92
7507,366
7508,44
7509,264
7510,105
7511,615
7512,202
7513,121
7514,2213
7515,74
7516,10
7517,631
7518,532
7519,3509
7520,606
7521,48
7522,291
7523,20
7524,38
7525,604
7526,44
7527,1113
7528,133
7529,69
7530,46
7531,42
7532,526
7533,488
7534,16
7535,24
7536,3854
7537,1117
7538,737
7539,116
7540,137
7541,1116
7542,749
7543,445
7544,13
7545,459
7546,20
7547,28
7548,494
7549,772
7550,208
7551,521
7552,233
7553,169
7554,7
7555,68
7556,604
7557,340
7558,406
7559,315
7560,300
7561,458
7562,250
7563,21
7564,148
7565,4991
7566,594
7567,8
7568,27
7569,49
7570,1757
7571,1793
7572,66
7573,123
7574,1779
7575,573
7576,194
7577,110
7578,268
7579,56
7580,130
7581,4398
7582,10
7583,73
7584,22
7585,920
7586,32
7587,11
7588,2922
7589,99
7590,1
7591,94
7592,165
7593,620
7594,19
7595,818
7596,293
7597,106
7598,180
7599,1663
7600,39
7601,591
7602,2361
7603,793
7604,470
7605,148
7606,8
7607,2562
7608,13
7609,217
7610,232
7611,79
7612,1351
7613,2350
7614,366
7615,2169
7616,74
7617,201
7618,352
7619,75
7620,215
7621,33
7622,83
7623,129
7624,12
7625,137
7626,71
7627,232
7628,384
7629,412
7630,32
7631,3
7632,164
7633,4998
7634,4
7635,104
7636,1968
7637,16
7638,694
7639,212
7640,4
7641,51
7642,110
7643,337
7644,1115
7645,43
7646,176
7647,33
7648,542
7649,208
7650,1547
7651,49
7652,333
7653,138
7654,1632
7655,4324
7656,3
7657,167
7658,336
7659,616
7660,1057
7661,712
7662,544
7663,97
7664,2315
7665,224
7666,717
7667,169
7668,33
7669,301
7670,1851
7671,154
7672,469
7673,21
7674,12
7675,145
7676,996
7677,293
7678,68
7679,624
7680,19
7681,306
7682,86
7683,344
7684,17
7685,48
7686,119
7687,503
7688,19
7689,796
7690,14
7691,12
7692,21
7693,217
7694,8
7695,63
7696,276
7697,132
7698,4999
7699,195
7700,177
7701,1276
7702,118
7703,52
7704,39
7705,514
7706,213
7707,152
7708,22
7709,75
7710,5
7711,56
7712,123
7713,34
7714,9
7715,21
7716,1234
7717,137
7718,117
7719,10
7720,4167
7721,13
7722,699
7723,1949
7724,212
7725,829
7726,32
7727,0
7728,592
7729,227
7730,511
7731,173
7732,15
7733,101
7734,626
7735,76
7736,51
7737,792
7738,60
7739,287
7740,270
7741,2
7742,694
7743,759
7744,312
7745,4
7746,297
7747,82
7748,159
7749,226
7750,112
7751,4276
7752,183
7753,108
7754,2175
7755,1109
7756,3
7757,113
7758,24
7759,272
7760,327
7761,119
7762,124
7763,36
7764,286
7765,474
7766,50
7767,4
7768,1152
7769,67
7770,205
7771,18
7772,274
7773,658
7774,2455
7775,390
7776,100
7777,613
7778,71
7779,499
7780,113
7781,1296
7782,54
7783,509
7784,467
7785,1176
7786,230
7787,72
7788,32
7789,3
7790,12
7791,154
7792,80
7793,374
7794,632
7795,40
7796,1616
7797,62
7798,296
7799,628
7800,2576
7801,369
7802,224
7803,236
7804,201
7805,10
7806,226
7807,954
7808,529
7809,426
7810,109
7811,172
7812,387
7813,80
7814,122
7815,44
7816,45
7817,254
7818,95
7819,466
7820,364
7821,265
7822,421
7823,277
7824,733
7825,55
7826,84
7827,109
7828,4
7829,84
7830,104
7831,317
7832,149
7833,20
7834,639
7835,410
7836,274
7837,18
7838,175
7839,45
7840,26
7841,38
7842,135
7843,839
7844,91
7845,2
7846,1804
7847,74
7848,152
7849,96
7850,1170
7851,876
7852,401
7853,260
7854,242
7855,441
7856,409
7857,243
7858,48
7859,189
7860,599
7861,8
7862,50
7863,198
7864,45
7865,853
7866,160
7867,152
7868,25
7869,980
7870,64
7871,107
7872,635
7873,155
7874,117
7875,76
7876,105
7877,161
7878,164
7879,63
7880,2151
7881,24
7882,1
7883,74
7884,118
7885,4
7886,6
7887,20
7888,686
7889,334
7890,325
7891,180
7892,116
7893,15
7894,4475
7895,78
7896,79
7897,455
7898,129
7899,10
7900,203
7901,338
7902,184
7903,209
7904,1157
7905,51
7906,1397
7907,97
7908,810
7909,291
7910,222
7911,766
7912,56
7913,20
7914,22
7915,49
7916,294
7917,33
7918,4
7919,27
7920,49
7921,8
7922,160
7923,25
7924,128
7925,451
7926,26
7927,72
7928,385
7929,598
7930,563
7931,129
7932,62
7933,1135
7934,64
7935,3
7936,31
7937,113
7938,53
7939,581
7940,20
7941,23
7942,197
7943,362
7944,695
7945,390
7946,82
7947,140
7948,153
7949,130
7950,1
7951,80
7952,52
7953,1127
7954,121
7955,349
7956,588
7957,4103
7958,67
7959,462
7960,12
7961,1
7962,90
7963,56
7964,161
7965,264
7966,167
7967,16
7968,1079
7969,38
7970,722
7971,420
7972,89
7973,74
7974,178
7975,29
7976,416
7977,103
7978,134
7979,1710
7980,75
7981,451
7982,533
7983,357
7984,74
7985,1864
7986,34
7987,525
7988,2133
7989,110
7990,489
7991,205
7992,1839
7993,1147
7994,0
7995,1121
7996,4
7997,66
7998,44
7999,1817
8000,480
8001,129
8002,79
8003,132
8004,18
8005,425
8006,29
8007,195
8008,38
8009,2
8010,36
8011,541
8012,33
8013,34
8014,27
8015,46
8016,173
8017,1027
8018,67
8019,43
8020,15
8021,101
8022,60
8023,55
8024,32
8025,663
8026,244
8027,868
8028,191
8029,49
8030,25
8031,104
8032,655
8033,10
8034,56
8035,544
8036,4
8037,17
8038,222
8039,16
8040,584
8041,89
8042,1281
8043,102
8044,309
8045,300
8046,269
8047,386
8048,584
8049,184
8050,429
8051,611
8052,81
8053,80
8054,1305
8055,28
8056,31
8057,700
8058,861
8059,43
8060,160
8061,163
8062,118
8063,116
8064,146
8065,2
8066,457
8067,4
8068,122
8069,3715
8070,292
8071,600
8072,102
8073,594
8074,183
8075,139
8076,20
8077,22
8078,92
8079,121
8080,32
8081,1196
8082,6
8083,160
8084,554
8085,327
8086,25
8087,336
8088,9
8089,84
8090,828
8091,868
8092,2766
8093,29
8094,35
8095,14
8096,44
8097,158
8098,25
8099,79
8100,3961
8101,32
8102,216
8103,446
8104,69
8105,49
8106,23
8107,473
8108,54
8109,940
8110,3754
8111,183
8112,633
8113,216
8114,23
8115,0
8116,146
8117,249
8118,96
8119,66
8120,105
8121,460
8122,20
8123,2387
8124,237
8125,315
8126,2712
8127,2348
8128,9
8129,355
8130,90
8131,1577
8132,3
8133,224
8134,112
8135,196
8136,113
8137,315
8138,131
8139,209
8140,85
8141,21
8142,104
8143,7
8144,18
8145,50
8146,488
8147,298
8148,117
8149,2349
8150,1
8151,1433
8152,17
8153,3
8154,41
8155,122
8156,623
8157,554
8158,143
8159,40
8160,126
8161,4916
8162,59
8163,269
8164,449
8165,701
8166,13
8167,157
8168,58
8169,113
8170,845
8171,78
8172,86
8173,359
8174,540
8175,149
8176,38
8177,550
8178,1990
8179,904
8180,142
8181,88
8182,132
8183,636
8184,109
8185,181
8186,59
8187,17
8188,386
8189,106
8190,376
8191,1922
8192,536
8193,5
8194,79
8195,1109
8196,1273
8197,4
8198,123
8199,15
8200,855
8201,557
8202,528
8203,26
8204,275
8205,305
8206,758
8207,31
8208,176
8209,30
8210,28
8211,1
8212,1360
8213,221
8214,282
8215,298
8216,212
8217,23
8218,326
8219,381
8220,151
8221,0
8222,13
8223,279
8224,56
8225,194
8226,85
8227,118
8228,103
8229,970
8230,177
8231,63
8232,42
8233,705
8234,22
8235,288
8236,330
8237,1713
8238,1
8239,661
8240,187
8241,2099
8242,894
8243,7
8244,103
8245,344
8246,2
8247,49
8248,383
8249,612
8250,199
8251,269
8252,1032
8253,947
8254,50
8255,11
8256,62
8257,353
8258,34
8259,308
8260,632
8261,98
8262,70
8263,97
8264,286
8265,1288
8266,568
8267,24
8268,35
8269,98
8270,88
8271,1492
8272,121
8273,18
8274,1942
8275,1717
8276,137
8277,255
8278,663
8279,559
8280,2
8281,4148
8282,1368
8283,284
8284,384
8285,50
8286,64
8287,345
8288,541
8289,3808
8290,84
8291,281
8292,750
8293,224
8294,524
8295,1
8296,408
8297,514
8298,3377
8299,30
8300,11
8301,87
8302,174
8303,498
8304,50
8305,52
8306,99
8307,651
8308,48
8309,5
8310,180
8311,2951
8312,1
8313,96
8314,1007
8315,103
8316,17
8317,18
8318,1024
8319,7
8320,10
8321,665
8322,741
8323,47
8324,1321
8325,113
8326,85
8327,1329
8328,201
8329,13
8330,193
8331,89
8332,565
8333,514
8334,4999
8335,331
8336,217
8337,3394
8338,4
8339,111
8340,21
8341,8
8342,331
8343,56
8344,137
8345,81
8346,247
8347,16
8348,212
8349,24
8350,48
8351,582
8352,37
8353,1575
8354,85
8355,118
8356,208
8357,196
8358,14
8359,283
8360,31
8361,175
8362,34
8363,23
8364,87
8365,785
8366,69
8367,375
8368,2203
8369,0
8370,26
8371,92
8372,62
8373,1813
8374,265
8375,149
8376,491
8377,5
8378,12
8379,36
8380,2227
8381,275
8382,428
8383,96
8384,193
8385,50
8386,50
8387,74
8388,75
8389,59
8390,3551
8391,49
8392,82
8393,73
8394,578
8395,37
8396,172
8397,396
8398,878
8399,100
8400,118
8401,377
8402,42
8403,164
8404,132
8405,211
8406,224
8407,871
8408,88
8409,49
8410,1271
8411,413
8412,7
8413,64
8414,50
8415,71
8416,54
8417,161
8418,133
8419,15
8420,397
8421,7
8422,177
8423,44
8424,119
8425,212
8426,36
8427,20
8428,536
8429,751
8430,421
8431,294
8432,285
8433,215
8434,90
8435,55
8436,175
8437,400
8438,69
8439,6
8440,13
8441,156
8442,93
8443,74
8444,173
8445,77
8446,866
8447,200
8448,125
8449,456
8450,87
8451,64
8452,1354
8453,70
8454,193
8455,110
8456,754
8457,361
8458,78
8459,122
8460,1516
8461,13
8462,361
8463,266
8464,246
8465,2808
8466,210
8467,127
8468,977
8469,16
8470,227
8471,1137
8472,11
8473,18
8474,579
8475,73
8476,130
8477,94
8478,306
8479,381
8480,21
8481,3357
8482,77
8483,644
8484,18
8485,977
8486,379
8487,147
8488,562
8489,32
8490,59
8491,252
8492,220
8493,2803
8494,1478
8495,254
8496,46
8497,130
8498,363
8499,981
8500,457
8501,0
8502,14
8503,452
8504,59
8505,49
8506,328
8507,90
8508,1650
8509,1
8510,551
8511,132
8512,415
8513,8
8514,38
8515,349
8516,277
8517,130
8518,168
8519,14
8520,2091
8521,1221
8522,133
8523,1591
8524,0
8525,500
8526,220
8527,183
8528,369
8529,97
8530,1088
8531,13
8532,31
8533,52
8534,839
8535,43
8536,77
8537,77
8538,75
8539,110
8540,123
8541,538
8542,2731
8543,32
8544,97
8545,187
8546,805
8547,73
8548,24
8549,115
8550,201
8551,610
8552,42
8553,213
8554,1
8555,64
8556,1101
8557,199
8558,43
8559,22
8560,211
8561,399
8562,2850
8563,952
8564,182
8565,130
8566,40
8567,251
8568,449
8569,1052
8570,246
8571,48
8572,130
8573,1071
8574,98
8575,128
8576,57
8577,1837
8578,88
8579,154
8580,74
8581,24
8582,119
8583,437
8584,1983
8585,70
8586,30
8587,91
8588,124
8589,1229
8590,234
8591,4348
8592,2
8593,554
8594,214
8595,829
8596,5000
8597,4999
8598,255
8599,1025
8600,3182
8601,1416
8602,14
8603,153
8604,226
8605,460
8606,13
8607,89
8608,944
8609,12
8610,44
8611,908
8612,2
8613,220
8614,1
8615,365
8616,0
8617,346
8618,152
8619,12
8620,857
8621,124
8622,378
8623,32
8624,36
8625,4
8626,207
8627,61
8628,67
8629,302
8630,220
8631,38
8632,323
8633,68
8634,38
8635,332
8636,68
8637,2032
8638,78
8639,237
8640,307
8641,16
8642,1543
8643,170
8644,473
8645,17
8646,21
8647,1
8648,117
8649,312
8650,1601
8651,150
8652,115
8653,229
8654,120
8655,29
8656,2714
8657,595
8658,2
8659,362
8660,86
8661,59
8662,97
8663,12
8664,87
8665,551
8666,672
8667,1809
8668,279
8669,946
8670,77
8671,2
8672,67
8673,399
8674,587
8675,37
8676,48
8677,61
8678,114
8679,39
8680,13
8681,1694
8682,419
8683,265
8684,2535
8685,2555
8686,30
8687,14
8688,756
8689,173
8690,67
8691,42
8692,205
8693,4709
8694,312
8695,443
8696,188
8697,328
8698,42
8699,3
8700,530
8701,29
8702,95
8703,44
8704,241
8705,1192
8706,21
8707,124
8708,80
8709,13
8710,70
8711,65
8712,123
8713,26
8714,119
8715,17
8716,53
8717,1130
8718,361
8719,219
8720,51
8721,22
8722,121
8723,32
8724,591
8725,47
8726,8
8727,32
8728,1008
8729,238
8730,94
8731,116
8732,1586
8733,157
8734,26
8735,190
8736,61
8737,124
8738,90
8739,1777
8740,314
8741,36
8742,172
8743,17
8744,275
8745,1
8746,3677
8747,177
8748,223
8749,538
8750,127
8751,9
8752,137
8753,203
8754,199
8755,29
8756,350
8757,80
8758,651
8759,76
8760,71
8761,1279
8762,232
8763,42
8764,728
8765,320
8766,4434
8767,18
8768,947
8769,143
8770,14
8771,214
8772,1
8773,1427
8774,1554
8775,225
8776,4999
8777,498
8778,32
8779,40
8780,239
8781,741
8782,166
8783,357
8784,102
8785,1193
8786,113
8787,22
8788,391
8789,137
8790,27
8791,922
8792,121
8793,1486
8794,91
8795,45
8796,37
8797,1393
8798,548
8799,486
8800,366
8801,599
8802,86
8803,129
8804,527
8805,1
8806,63
8807,23
8808,24
8809,17
8810,63
8811,231
8812,259
8813,233
8814,336
8815,61
8816,429
8817,10
8818,108
8819,121
8820,68
8821,87
8822,7
8823,3072
8824,1581
8825,497
8826,391
8827,78
8828,1987
8829,557
8830,246
8831,243
8832,4993
8833,14
8834,278
8835,4
8836,21
8837,150
8838,851
8839,6
8840,839
8841,1204
8842,443
8843,2195
8844,329
8845,481
8846,826
8847,95
8848,22
8849,360
8850,60
8851,18
8852,243
8853,262
8854,1
8855,320
8856,0
8857,67
8858,4
8859,255
8860,475
8861,1
8862,337
8863,4
8864,37
8865,0
8866,823
8867,306
8868,179
8869,42
8870,35
8871,16
8872,169
8873,487
8874,818
8875,11
8876,25
8877,140
8878,45
8879,50
8880,8
8881,2115
8882,228
8883,316
8884,444
8885,312
8886,4836
8887,131
8888,281
8889,27
8890,35
8891,525
8892,187
8893,392
8894,10
8895,145
8896,143
8897,63
8898,23
8899,72
8900,249
8901,145
8902,795
8903,299
8904,63
8905,825
8906,82
8907,29
8908,12
8909,37
8910,84
8911,30
8912,8
8913,270
8914,718
8915,55
8916,241
8917,127
8918,75
8919,91
8920,179
8921,49
8922,14
8923,239
8924,10
8925,232
8926,7
8927,262
8928,24
8929,16
8930,191
8931,39
8932,9
8933,2166
8934,355
8935,36
8936,576
8937,1222
8938,21
8939,276
8940,67
8941,15
8942,256
8943,40
8944,109
8945,77
8946,82
8947,55
8948,571
8949,696
8950,99
8951,83
8952,123
8953,3386
8954,445
8955,551
8956,1
8957,236
8958,196
8959,147
8960,20
8961,282
8962,421
8963,766
8964,31
8965,435
8966,265
8967,54
8968,627
8969,8
8970,49
8971,458
8972,102
8973,198
8974,1772
8975,46
8976,115
8977,17
8978,354
8979,182
8980,5
8981,663
8982,53
8983,4999
8984,2481
8985,17
8986,123
8987,102
8988,195
8989,1891
8990,109
8991,319
8992,4332
8993,722
8994,147
8995,56
8996,152
8997,133
8998,272
8999,106
9000,353
9001,4999
9002,269
9003,1
9004,171
9005,58
9006,107
9007,18
9008,33
9009,261
9010,1838
9011,72
9012,87
9013,4994
9014,226
9015,1497
9016,375
9017,88
9018,5
9019,545
9020,593
9021,492
9022,305
9023,8
9024,187
9025,1112
9026,517
9027,7
9028,502
9029,81
9030,288
9031,118
9032,9
9033,535
9034,2081
9035,18
9036,78
9037,34
9038,176
9039,763
9040,268
9041,1085
9042,935
9043,785
9044,127
9045,184
9046,480
9047,3
9048,24
9049,1537
9050,137
9051,68
9052,299
9053,186
9054,120
9055,272
9056,81
9057,390
9058,103
9059,5
9060,8
9061,9
9062,48
9063,509
9064,1390
9065,924
9066,131
9067,10
9068,187
9069,307
9070,421
9071,102
9072,1014
9073,1181
9074,822
9075,163
9076,703
9077,256
9078,31
9079,64
9080,300
9081,4999
9082,17
9083,26
9084,8
9085,46
9086,2111
9087,65
9088,682
9089,47
9090,94
9091,391
9092,378
9093,202
9094,80
9095,264
9096,277
9097,379
9098,1038
9099,586
9100,135
9101,745
9102,85
9103,52
9104,241
9105,0
9106,392
9107,381
9108,376
9109,4060
9110,643
9111,867
9112,16
9113,130
9114,192
9115,677
9116,95
9117,3172
9118,24
9119,172
9120,9
9121,3
9122,80
9123,56
9124,104
9125,85
9126,160
9127,85
9128,153
9129,27
9130,1225
9131,527
9132,128
9133,163
9134,10
9135,33
9136,254
9137,77
9138,552
9139,122
9140,40
9141,3
9142,46
9143,118
9144,43
9145,177
9146,3
9147,300
9148,18
9149,82
9150,19
9151,661
9152,327
9153,555
9154,133
9155,16
9156,1975
9157,89
9158,502
9159,717
9160,11
9161,133
9162,27
9163,1818
9164,101
9165,22
9166,214
9167,9
9168,391
9169,86
9170,165
9171,893
9172,100
9173,24
9174,179
9175,39
9176,258
9177,1172
9178,1274
9179,4996
9180,616
9181,28
9182,3204
9183,151
9184,66
9185,4998
9186,66
9187,105
9188,47
9189,25
9190,74
9191,721
9192,180
9193,807
9194,52
9195,397
9196,269
9197,22
9198,3
9199,0
9200,350
9201,376
9202,239
9203,135
9204,48
9205,240
9206,915
9207,6
9208,29
9209,36
9210,343
9211,1341
9212,773
9213,350
9214,452
9215,732
9216,12
9217,697
9218,272
9219,240
9220,98
9221,2091
9222,9
9223,18
9224,64
9225,91
9226,1283
9227,167
9228,431
9229,1
9230,170
9231,159
9232,4983
9233,225
9234,988
9235,796
9236,37
9237,10
9238,54
9239,50
9240,93
9241,66
9242,253
9243,12
9244,1239
9245,340
9246,1384
9247,58
9248,127
9249,71
9250,8
9251,339
9252,218
9253,1373
9254,75
9255,182
9256,159
9257,643
9258,727
9259,1648
9260,28
9261,141
9262,197
9263,139
9264,16
9265,333
9266,35
9267,301
9268,22
9269,292
9270,147
9271,151
9272,590
9273,215
9274,80
9275,269
9276,938
9277,3074
9278,3
9279,17
9280,12
9281,155
9282,200
9283,642
9284,401
9285,324
9286,147
9287,89
9288,828
9289,14
9290,16
9291,81
9292,38
9293,4
9294,150
9295,140
9296,207
9297,496
9298,306
9299,29
9300,205
9301,19
9302,174
9303,75
9304,430
9305,152
9306,28
9307,55
9308,133
9309,34
9310,43
9311,529
9312,4397
9313,5
9314,23
9315,0
9316,92
9317,238
9318,26
9319,75
9320,14
9321,166
9322,25
9323,98
9324,4825
9325,51
9326,311
9327,133
9328,213
9329,673
9330,157
9331,1466
9332,557
9333,33
9334,673
9335,62
9336,85
9337,89
9338,329
9339,1333
9340,76
9341,161
9342,21
9343,454
9344,80
9345,39
9346,148
9347,810
9348,67
9349,67
9350,86
9351,99
9352,97
9353,138
9354,125
9355,52
9356,256
9357,289
9358,3
9359,169
9360,2657
9361,142
9362,3669
9363,172
9364,52
9365,275
9366,1560
9367,146
9368,277
9369,30
9370,371
9371,2495
9372,16
9373,29
9374,122
9375,1387
9376,2280
9377,108
9378,1833
9379,114
9380,108
9381,359
9382,33
9383,259
9384,9
9385,81
9386,153
9387,237
9388,56
9389,219
9390,18
9391,2132
9392,257
9393,5
9394,65
9395,34
9396,22
9397,552
9398,843
9399,9
9400,193
9401,40
9402,58
9403,76
9404,25
9405,119
9406,583
9407,357
9408,1135
9409,145
9410,38
9411,1486
9412,55
9413,132
9414,584
9415,191
9416,657
9417,4942
9418,21
9419,2704
9420,1410
9421,28
9422,81
9423,0
9424,186
9425,590
9426,2
9427,717
9428,47
9429,188
9430,581
9431,244
9432,287
9433,406
9434,56
9435,4
9436,20
9437,183
9438,93
9439,397
9440,891
9441,1887
9442,1747
9443,3587
9444,33
9445,34
9446,26
9447,45
9448,11
9449,182
9450,60
9451,310
9452,78
9453,50
9454,1
9455,3
9456,278
9457,517
9458,5
9459,67
9460,5
9461,95
9462,168
9463,658
9464,71
9465,2180
9466,109
9467,25
9468,65
9469,150
9470,728
9471,2691
9472,178
9473,833
9474,106
9475,82
9476,136
9477,42
9478,835
9479,458
9480,21
9481,71
9482,52
9483,41
9484,2151
9485,130
9486,4985
9487,1583
9488,376
9489,150
9490,226
9491,6
9492,357
9493,314
9494,325
9495,849
9496,79
9497,246
9498,244
9499,4698
9500,110
9501,87
9502,703
9503,417
9504,205
9505,276
9506,2
9507,122
9508,4996
9509,265
9510,20
9511,1733
9512,86
9513,288
9514,2212
9515,54
9516,185
9517,212
9518,89
9519,1021
9520,295
9521,105
9522,194
9523,172
9524,867
9525,52
9526,98
9527,306
9528,63
9529,95
9530,478
9531,129
9532,42
9533,428
9534,701
9535,23
9536,44
9537,1650
9538,78
9539,5
9540,32
9541,570
9542,48
9543,342
9544,197
9545,19
9546,123
9547,246
9548,1314
9549,2695
9550,756
9551,532
9552,134
9553,27
9554,1642
9555,81
9556,111
9557,338
9558,51
9559,366
9560,109
9561,2
9562,857
9563,522
9564,482
9565,37
9566,191
9567,258
9568,821
9569,1530
9570,47
9571,26
9572,1057
9573,2199
9574,87
9575,1075
9576,3157
9577,214
9578,39
9579,379
9580,380
9581,16
9582,145
9583,114
9584,81
9585,219
9586,228
9587,11
9588,318
9589,407
9590,164
9591,166
9592,175
9593,256
9594,111
9595,50
9596,185
9597,466
9598,128
9599,3
9600,427
9601,23
9602,16
9603,228
9604,3208
9605,590
9606,371
9607,145
9608,332
9609,418
9610,54
9611,620
9612,1461
9613,9
9614,572
9615,53
9616,305
9617,229
9618,3
9619,358
9620,27
9621,6
9622,27
9623,521
9624,29
9625,71
9626,197
9627,62
9628,11
9629,1202
9630,135
9631,2098
9632,9
9633,50
9634,462
9635,2596
9636,222
9637,414
9638,598
9639,442
9640,230
9641,185
9642,220
9643,93
9644,456
9645,73
9646,1839
9647,793
9648,10
9649,20
9650,142
9651,973
9652,57
9653,15
9654,19
9655,353
9656,120
9657,84
9658,606
9659,4999
9660,56
9661,1308
9662,578
9663,552
9664,76
9665,12
9666,685
9667,638
9668,241
9669,774
9670,139
9671,892
9672,405
9673,22
9674,45
9675,66
9676,230
9677,94
9678,61
9679,203
9680,94
9681,45
9682,1084
9683,57
9684,13
9685,915
9686,3
9687,217
9688,70
9689,217
9690,16
9691,154
9692,39
9693,259
9694,731
9695,148
9696,23
9697,33
9698,319
9699,6
9700,922
9701,413
9702,419
9703,611
9704,16
9705,490
9706,152
9707,16
9708,145
9709,690
9710,572
9711,4542
9712,231
9713,129
9714,171
9715,29
9716,10
9717,8
9718,643
9719,192
9720,633
9721,23
9722,64
9723,795
9724,117
9725,47
9726,187
9727,183
9728,446
9729,211
9730,295
9731,35
9732,924
9733,91
9734,329
9735,860
9736,1380
9737,127
9738,112
9739,13
9740,4
9741,13
9742,9
9743,384
9744,207
9745,25
9746,526
9747,405
9748,397
9749,924
9750,20
9751,476
9752,1275
9753,1883
9754,280
9755,822
9756,301
9757,9
9758,243
9759,209
9760,125
9761,70
9762,80
9763,381
9764,403
9765,1348
9766,137
9767,71
9768,0
9769,249
9770,96
9771,417
9772,5
9773,31
9774,1644
9775,43
9776,156
9777,350
9778,188
9779,21
9780,63
9781,28
9782,161
9783,37
9784,479
9785,1342
9786,493
9787,67
9788,323
9789,9
9790,165
9791,440
9792,2084
9793,88
9794,4
9795,2
9796,561
9797,1280
9798,231
9799,115
9800,109
9801,332
9802,22
9803,255
9804,10
9805,255
9806,176
9807,228
9808,313
9809,52
9810,100
9811,181
9812,107
9813,673
9814,23
9815,361
9816,139
9817,221
9818,74
9819,20
9820,61
9821,553
9822,28
9823,185
9824,214
9825,23
9826,97
9827,7
9828,56
9829,217
9830,342
9831,351
9832,398
9833,78
9834,22
9835,19
9836,563
9837,268
9838,3
9839,345
9840,351
9841,16
9842,858
9843,13
9844,597
9845,134
9846,137
9847,667
9848,75
9849,1134
9850,348
9851,141
9852,1223
9853,395
9854,503
9855,42
9856,893
9857,48
9858,34
9859,333
9860,140
9861,758
9862,54
